facility_id,accounting_month,snapshot_date,snapshot_day,service_line_group,generic_payer_group,encounter_class_group,month_to_date_encounters,month_to_date_discharges,month_to_date_average_daily_census,month_to_date_occupancy_rate,month_to_date_case_mix_index,month_to_date_length_of_stay,month_to_date_observation_rate,month_to_date_surgeries_inpatient,month_to_date_surgeries_outpatient,month_to_date_cath_lab_procedures,month_to_date_imaging_procedures,month_to_date_inpatient_volume,month_to_date_outpatient_volume,month_to_date_gross_charges,month_to_date_gross_charges_inpatient,month_to_date_gross_charges_outpatient,month_to_date_payments,month_to_date_denials,month_to_date_contractual_adjustments,month_to_date_bad_debt,month_to_date_charity_care,days_elapsed,business_days_elapsed,remaining_days,prior_month_net_revenue,prior_year_same_month_net_revenue,rolling_3_month_net_revenue,rolling_6_month_net_revenue,rolling_12_month_net_revenue,historical_collection_rate,historical_denial_rate,historical_adjustment_rate,historical_payer_mix,historical_charge_lag_rate,month,quarter,month_sin,month_cos,actual_month_end_net_revenue
FAC-001,2024-10,2024-10-24,24,acute_inpatient,commercial,inpatient,997.54,197.06,266.17,0.7292,1.2025,4.795,0.168,67.56,52.14,38.57,560.55,563.04,434.5,8025787.14,4529960.7,3495826.44,2743269.09,383175.35,4443655.71,165392.81,119284.79,24.0,18.0,7.0,4992917.3656375045,4746955.807242221,5202530.118302259,5641142.63066458,5455994.962031767,0.4534,0.0475,0.5451,0.6164,0.1466,10,4,-1.0,-0.0,4605191.04
FAC-001,2024-10,2024-10-27,27,acute_inpatient,commercial,inpatient,1111.71,219.62,254.28,0.6967,1.2025,5.622,0.1596,75.3,58.11,48.42,631.58,627.48,484.23,8944332.96,5048411.59,3895921.37,3147366.72,395298.43,,177201.64,119260.19,27.0,19.0,4.0,4992917.3656375045,4746955.807242221,5202530.118302259,5641142.63066458,5455994.962031767,0.4534,0.0475,0.5451,0.6164,0.1466,10,4,-1.0,-0.0,4605191.04
FAC-001,2024-11,2024-11-07,7,acute_inpatient,commercial,inpatient,330.92,65.37,253.16,0.6936,1.2025,5.33,0.1728,22.41,17.3,12.71,183.19,186.78,144.14,2739459.55,1546221.44,1193238.12,218194.42,140571.74,,54635.33,38378.6,7.0,5.0,23.0,4605191.041647749,4830989.876653881,4909288.404717745,5378012.851031649,5444181.23156556,0.4534,0.0475,0.5451,0.6164,0.1466,11,4,-0.866025,0.5,4738357.76
FAC-001,2024-11,2024-11-10,10,acute_inpatient,commercial,inpatient,459.45,90.76,246.02,0.674,1.2025,5.149,0.1862,31.12,24.01,17.92,261.03,259.32,200.12,3803423.59,2146750.11,1656673.48,660139.78,168738.53,1951276.62,80367.51,42207.23,10.0,6.0,20.0,4605191.041647749,4830989.876653881,4909288.404717745,5378012.851031649,5444181.23156556,0.4534,0.0475,0.5451,0.6164,0.1466,11,4,-0.866025,0.5,4738357.76
FAC-001,2024-11,2024-11-12,12,acute_inpatient,commercial,inpatient,543.35,107.34,251.8,0.6899,1.2025,4.572,0.1822,36.8,28.4,22.45,327.48,306.68,236.67,4498020.62,2538798.54,1959222.08,954925.09,215025.78,,85799.24,74194.1,12.0,8.0,18.0,4605191.041647749,4830989.876653881,4909288.404717745,5378012.851031649,5444181.23156556,0.4534,0.0475,0.5451,0.6164,0.1466,11,4,-0.866025,0.5,4738357.76
FAC-001,2024-11,2024-11-15,15,acute_inpatient,commercial,inpatient,667.18,131.8,241.19,0.6608,1.2025,5.1,0.1806,45.19,34.87,25.05,388.21,376.57,290.6,5523045.92,3117349.18,2405696.74,1399500.07,244429.86,2890999.81,117756.23,86970.77,15.0,11.0,15.0,4605191.041647749,4830989.876653881,4909288.404717745,5378012.851031649,5444181.23156556,0.4534,0.0475,0.5451,0.6164,0.1466,11,4,-0.866025,0.5,4738357.76
FAC-001,2024-11,2024-11-18,18,acute_inpatient,commercial,inpatient,789.02,155.87,241.41,0.6614,1.2025,4.761,0.1577,53.44,41.24,34.28,439.88,445.34,343.68,6531687.53,3686652.45,2845035.08,2068991.48,316167.22,3643630.9,124195.34,80239.69,18.0,12.0,12.0,4605191.041647749,4830989.876653881,4909288.404717745,5378012.851031649,5444181.23156556,0.4534,0.0475,0.5451,0.6164,0.1466,11,4,-0.866025,0.5,4738357.76
FAC-001,2024-11,2024-11-21,21,acute_inpatient,commercial,inpatient,909.24,179.62,248.13,0.6798,1.2025,5.306,0.1691,61.58,47.52,33.81,450.63,513.2,396.04,7526905.21,4248378.91,3278526.3,2411849.94,352257.14,4074727.92,165058.27,112538.48,21.0,15.0,9.0,4605191.041647749,4830989.876653881,4909288.404717745,5378012.851031649,5444181.23156556,0.4534,0.0475,0.5451,0.6164,0.1466,11,4,-0.866025,0.5,4738357.76
FAC-001,2024-11,2024-11-24,24,acute_inpatient,commercial,inpatient,1028.09,203.1,242.74,0.665,1.2025,4.013,0.1769,69.63,53.74,41.92,532.83,580.28,447.81,8510773.61,4803699.54,3707074.07,2845888.2,405695.51,4400754.5,169628.66,,24.0,16.0,6.0,4605191.041647749,4830989.876653881,4909288.404717745,5378012.851031649,5444181.23156556,0.4534,0.0475,0.5451,0.6164,0.1466,11,4,-0.866025,0.5,4738357.76
FAC-001,2024-11,2024-11-27,27,acute_inpatient,commercial,inpatient,1145.75,226.34,253.1,0.6934,1.2025,4.748,0.1747,77.6,59.89,47.27,634.32,646.69,499.06,9484825.8,5353479.65,4131346.15,3371991.51,473901.28,5331122.09,187888.98,135614.38,27.0,19.0,3.0,4605191.041647749,4830989.876653881,4909288.404717745,5378012.851031649,5444181.23156556,0.4534,0.0475,0.5451,0.6164,0.1466,11,4,-0.866025,0.5,4738357.76
FAC-001,2024-12,2024-12-07,7,acute_inpatient,commercial,inpatient,321.09,63.43,261.15,0.7155,1.2025,4.181,0.1753,21.75,16.78,11.74,170.3,181.23,139.86,2795153.99,1577656.81,1217497.18,200438.67,133493.78,1571532.26,60771.25,38554.15,7.0,5.0,24.0,4738357.762916126,4886613.431274247,4778822.056733794,5149869.720439091,5436461.888754081,0.4534,0.0475,0.5451,0.6164,0.1466,12,4,-0.5,0.866025,4982759.19
FAC-001,2024-12,2024-12-10,10,acute_inpatient,commercial,inpatient,445.79,88.07,251.18,0.6882,1.2025,4.667,0.1767,30.19,23.3,18.27,256.36,251.62,194.18,3880748.89,2190394.5,1690354.4,659440.26,181888.67,2072160.73,88487.92,52114.85,10.0,7.0,21.0,4738357.762916126,4886613.431274247,4778822.056733794,5149869.720439091,5436461.888754081,0.4534,0.0475,0.5451,0.6164,0.1466,12,4,-0.5,0.866025,4982759.19
FAC-001,2024-12,2024-12-12,12,acute_inpatient,commercial,inpatient,527.21,104.15,255.38,0.6997,1.2025,5.154,0.1784,35.71,27.56,21.13,278.23,297.57,229.64,4589467.39,2590413.45,1999053.94,959470.16,223494.72,2475891.07,92364.85,69582.3,12.0,9.0,19.0,4738357.762916126,4886613.431274247,4778822.056733794,5149869.720439091,5436461.888754081,0.4534,0.0475,0.5451,0.6164,0.1466,12,4,-0.5,0.866025,4982759.19
FAC-001,2024-12,2024-12-15,15,acute_inpatient,commercial,inpatient,647.35,127.88,257.6,0.7057,1.2025,5.254,0.1737,43.85,33.84,28.92,349.31,365.38,281.97,5635331.91,3180726.28,2454605.63,1429467.72,267495.67,3095695.15,137575.64,80102.53,15.0,10.0,16.0,4738357.762916126,4886613.431274247,4778822.056733794,5149869.720439091,5436461.888754081,0.4534,0.0475,0.5451,0.6164,0.1466,12,4,-0.5,0.866025,4982759.19
FAC-001,2024-12,2024-12-18,18,acute_inpatient,commercial,inpatient,765.57,151.24,259.02,0.7097,1.2025,5.204,0.1717,51.85,40.02,30.11,477.99,432.11,333.46,6664479.66,3761603.74,2902875.92,1925616.97,304137.92,3581887.78,136607.62,,18.0,13.0,13.0,4738357.762916126,4886613.431274247,4778822.056733794,5149869.720439091,5436461.888754081,0.4534,0.0475,0.5451,0.6164,0.1466,12,4,-0.5,0.866025,4982759.19
FAC-001,2024-12,2024-12-21,21,acute_inpatient,commercial,inpatient,882.22,174.28,250.55,0.6864,1.2025,4.875,0.172,59.75,46.11,36.58,464.68,497.95,384.27,7679930.56,4334750.35,3345180.21,2421781.92,351926.59,4070256.17,139119.18,125988.14,21.0,15.0,10.0,4738357.762916126,4886613.431274247,4778822.056733794,5149869.720439091,5436461.888754081,0.4534,0.0475,0.5451,0.6164,0.1466,12,4,-0.5,0.866025,4982759.19
FAC-001,2024-12,2024-12-24,24,acute_inpatient,commercial,inpatient,997.54,197.06,244.03,0.6686,1.2025,5.376,0.1673,67.56,52.14,38.02,584.34,563.04,434.5,8683801.44,4901360.9,3782440.54,2791577.59,417406.69,4847544.36,179451.32,119713.32,24.0,17.0,7.0,4738357.762916126,4886613.431274247,4778822.056733794,5149869.720439091,5436461.888754081,0.4534,0.0475,0.5451,0.6164,0.1466,12,4,-0.5,0.866025,4982759.19
FAC-001,2024-12,2024-12-27,27,acute_inpatient,commercial,inpatient,1111.71,219.62,244.98,0.6712,1.2025,4.695,0.1639,75.3,58.11,42.07,602.28,627.48,484.23,9677656.54,5462318.28,4215338.26,3444100.94,473934.98,5538715.32,247992.84,120352.89,27.0,20.0,4.0,4738357.762916126,4886613.431274247,4778822.056733794,5149869.720439091,5436461.888754081,0.4534,0.0475,0.5451,0.6164,0.1466,12,4,-0.5,0.866025,4982759.19
FAC-001,2025-01,2025-01-07,7,acute_inpatient,commercial,inpatient,321.09,63.43,246.8,0.6762,1.2025,5.341,0.1947,21.75,16.78,12.99,160.15,181.23,139.86,3002534.28,1694707.58,1307826.7,202477.93,145113.94,1640139.61,62939.3,47324.72,7.0,5.0,24.0,4982759.188522876,5544328.984470091,4775435.997695584,4988983.057998921,5444474.035191466,0.4534,0.0475,0.5451,0.6164,0.1466,1,1,0.0,1.0,5352444.03
FAC-001,2025-01,2025-01-10,10,acute_inpatient,commercial,inpatient,445.79,88.07,253.71,0.6951,1.2025,6.018,0.1802,30.19,23.3,17.0,232.94,251.62,194.18,4168672.51,2352905.99,1815766.52,671514.76,180910.04,2274021.07,82357.92,59601.02,10.0,8.0,21.0,4982759.188522876,5544328.984470091,4775435.997695584,4988983.057998921,5444474.035191466,0.4534,0.0475,0.5451,0.6164,0.1466,1,1,0.0,1.0,5352444.03
FAC-001,2025-01,2025-01-12,12,acute_inpatient,commercial,inpatient,527.21,104.15,243.5,0.6671,1.2025,4.947,0.1671,35.71,27.56,20.9,291.28,297.57,229.64,4929972.82,2782603.47,2147369.35,1025683.58,236369.4,2487899.13,96821.64,74053.65,12.0,8.0,19.0,4982759.188522876,5544328.984470091,4775435.997695584,4988983.057998921,5444474.035191466,0.4534,0.0475,0.5451,0.6164,0.1466,1,1,0.0,1.0,5352444.03
FAC-001,2025-01,2025-01-15,15,acute_inpatient,commercial,inpatient,647.35,127.88,246.34,0.6749,1.2025,5.344,0.1809,43.85,33.84,27.16,379.04,365.38,281.97,6053432.95,3416713.26,2636719.69,1560216.63,303295.57,3261022.01,115546.04,94775.47,15.0,11.0,16.0,4982759.188522876,5544328.984470091,4775435.997695584,4988983.057998921,5444474.035191466,0.4534,0.0475,0.5451,0.6164,0.1466,1,1,0.0,1.0,5352444.03
FAC-001,2025-01,2025-01-18,18,acute_inpatient,commercial,inpatient,765.57,151.24,238.47,0.6533,1.2025,4.738,0.1736,51.85,40.02,29.45,422.87,432.11,333.46,7158936.05,4040687.65,3118248.4,2157856.59,325552.39,3904680.74,143340.19,106330.89,18.0,13.0,13.0,4982759.188522876,5544328.984470091,4775435.997695584,4988983.057998921,5444474.035191466,0.4534,0.0475,0.5451,0.6164,0.1466,1,1,0.0,1.0,5352444.03
FAC-001,2025-01,2025-01-21,21,acute_inpatient,commercial,inpatient,882.22,174.28,251.67,0.6895,1.2025,6.102,0.1777,59.75,46.11,33.39,454.0,497.95,384.27,8249726.09,4656357.61,3593368.49,2509806.69,370582.81,4539274.35,167484.64,130914.27,21.0,15.0,10.0,4982759.188522876,5544328.984470091,4775435.997695584,4988983.057998921,5444474.035191466,0.4534,0.0475,0.5451,0.6164,0.1466,1,1,0.0,1.0,5352444.03
FAC-001,2025-01,2025-01-24,24,acute_inpatient,commercial,inpatient,997.54,197.06,247.31,0.6776,1.2025,4.616,0.1854,67.56,52.14,38.29,510.41,563.04,434.5,9328076.96,5265006.57,4063070.39,3245818.47,422928.9,4872626.33,185832.1,138659.17,24.0,18.0,7.0,4982759.188522876,5544328.984470091,4775435.997695584,4988983.057998921,5444474.035191466,0.4534,0.0475,0.5451,0.6164,0.1466,1,1,0.0,1.0,5352444.03
FAC-001,2025-01,2025-01-27,27,acute_inpatient,commercial,inpatient,1111.71,219.62,258.32,0.7077,1.2025,5.024,0.1619,75.3,58.11,44.28,632.08,627.48,484.23,10395668.96,5867582.96,4528086.0,3733303.17,506313.1,5526276.02,175018.01,144323.75,27.0,19.0,4.0,4982759.188522876,5544328.984470091,4775435.997695584,4988983.057998921,5444474.035191466,0.4534,0.0475,0.5451,0.6164,0.1466,1,1,0.0,1.0,5352444.03
